"","basisOfRecord","scientificName","family","genus","decimalLongitude","decimalLatitude","stateProvince","year","month","country","catalogNumber","institutionCode","county","locality"
"132","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.44121,38.269745,"California",2021,1,"United States of America","OBS1052249779","CLO","Sacramento","Cosumnes River Preserve--Staging Area 2 and Boardwalk"
"133","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09735,37.555523,"California",2021,1,"United States of America","OBS1045964176","CLO","Alameda","Coyote Hills Regional Park--Bayview Trail"
"134","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.51554,37.93353,"California",2021,1,"United States of America","OBS1043597994","CLO","Marin","Shorebird Marsh overlook"
"135","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.40085,38.92634,"California",2021,1,"United States of America","OBS1052126873","CLO","Placer","West Wise Road, Lincoln, California, US (38.926, -121.401)"
"136","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1054617856","CLO","Riverside","Salton Sea--North Shore marina"
"137","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.04418,39.186443,"California",2021,1,"United States of America","OBS1054676288","CLO","Colusa","Colusa NWR"
"138","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.01548,37.433975,"California",2021,1,"United States of America","OBS1045428536","CLO","Stanislaus","Turlock Sportsman's Club"
"139","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.70091,38.618774,"California",2021,1,"United States of America","OBS1041667128","CLO","Yolo","CR27 fields--CR103 to CR104"
"140","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.9614,33.634773,"California",2021,1,"United States of America","OBS1050247732","CLO","Orange","Talbert Marsh"
"141","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.12549,32.573364,"California",2021,1,"United States of America","OBS1050383164","CLO","San Diego","Tijuana Slough NWR--visitor center & adjacent trails"
"142","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.620804,38.55179,"California",2021,1,"United States of America","OBS1056558004","CLO","Yolo","Yolo Bypass Wildlife Area"
"143","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09461,40.85736,"California",2021,1,"United States of America","OBS1041250083","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary"
"144","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.492096,38.12357,"California",2021,1,"United States of America","OBS1051026423","CLO","Sonoma","Sonoma Baylands Trail"
"145","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.16405,37.655014,"California",2021,1,"United States of America","OBS1045927613","CLO","Stanislaus","San Joaquin River NWR--Nelson Lake (restricted access)"
"146","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.83614,39.32288,"California",2021,1,"United States of America","OBS1051136895","CLO","Butte","Gray Lodge Wildlife Area"
"147","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.85271,35.31707,"California",2021,1,"United States of America","OBS1048733892","CLO","San Luis Obispo","Pecho Road Willows"
"148","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050964,33.705402,"California",2021,1,"United States of America","OBS1048955355","CLO","Orange","Bolsa Chica"
"149","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.91932,39.53665,"California",2021,1,"United States of America","OBS1047935511","CLO","Butte","6200 Highway 48, Chico, California, US (39.537, -121.919)"
"150","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.22459,37.49895,"California",2021,1,"United States of America","OBS1048934278","CLO","San Mateo","Bair Island Wildlife Refuge & Trail-Redwood City"
"151","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.045395,33.707493,"California",2021,1,"United States of America","OBS1047831261","CLO","Orange","Bolsa Chica--Brightwater area"
"152","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.117874,33.767723,"California",2021,1,"United States of America","OBS1042367366","CLO","Los Angeles","Sim's Pond Bio Preserve"
"153","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1042525964","CLO","Orange","Bolsa Chica Ecological Reserve"
"154","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.84371,33.660988,"California",2021,1,"United States of America","OBS1050936929","CLO","Orange","San Joaquin Wildlife Sanctuary--Fledgling Loop Trail"
"155","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.51558,38.027412,"California",2021,1,"United States of America","OBS1054800500","CLO","Marin","Las Gallinas Valley Sanitary District"
"156","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09461,40.85736,"California",2021,1,"United States of America","OBS1042413731","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary"
"157","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.155785,38.094173,"California",2021,1,"United States of America","OBS1042638769","CLO","Solano","Lake Herman"
"158","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.709625,33.07576,"California",2021,1,"United States of America","OBS1054957899","CLO","Imperial","Sonny Bono Salton Sea NWR--Vendel Rd."
"159","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.80163,33.85572,"California",2021,1,"United States of America","OBS1041620732","CLO","Orange","Upper Santa Ana River--Lakeview Ave. to Imperial Hwy"
"160","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.843414,33.846252,"California",2021,1,"United States of America","OBS1046528976","CLO","Orange","Upper Santa Ana River--Glassell St. to Tustin Ave."
"161","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.48521,38.449646,"California",2021,1,"United States of America","OBS1046367240","CLO","Sacramento","Bufferlands--Upper Beach Lake (limited access)"
"162","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.24738,37.752598,"California",2021,1,"United States of America","OBS1056517523","CLO","Alameda","Elsie Roemer Bird Sanctuary"
"163","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62203,37.167942,"California",2021,1,"United States of America","OBS1042544365","CLO","Merced","Merced NWR--Auto Loop"
"164","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.20547,33.814346,"California",2021,1,"United States of America","OBS1049734034","CLO","Los Angeles","Los Angeles River--Wardlow Rd to 28th St Pipe bridge"
"165","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-116.91708,32.85833,"California",2021,1,"United States of America","OBS1050292295","CLO","San Diego","Lindo Lake"
"166","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1052158994","CLO","Orange","Bolsa Chica Ecological Reserve"
"167","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.793625,37.196,"California",2021,1,"United States of America","OBS1041533003","CLO","Merced","San Luis NWR--Waterfowl Tour Route - west leg"
"168","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.08849,33.883972,"California",2021,1,"United States of America","OBS1043634851","CLO","Riverside","San Jacinto Wildlife Area--Mystic Lake"
"169","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.277405,38.18089,"California",2021,1,"United States of America","OBS1043645048","CLO","Napa","American Canyon Wetlands--Eucalyptus Rd."
"170","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.30595,40.60788,"California",2021,1,"United States of America","OBS1043903889","CLO","Humboldt","Zana and Occidental ranches (restricted access)"
"171","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.10445,37.459167,"California",2021,1,"United States of America","OBS1054213565","CLO","Santa Clara","Palo Alto Baylands"
"172","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.84227,35.32174,"California",2021,1,"United States of America","OBS1053754015","CLO","San Luis Obispo","Sweet Springs Nature Preserve"
"173","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.89198,39.29035,"California",2021,1,"United States of America","OBS1045336753","CLO","Sutter","GH Land Co."
"174","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.96148,37.433464,"California",2021,1,"United States of America","OBS1044695353","CLO","Santa Clara","Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate"
"175","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.29786,34.157684,"California",2021,1,"United States of America","OBS1042467688","CLO","Los Angeles","Bette Davis Picnic Area"
"176","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27553,33.001244,"California",2021,1,"United States of America","OBS1042654798","CLO","San Diego","Harbaugh Seaside Trails"
"177","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43949,38.265823,"California",2021,1,"United States of America","OBS1052215467","CLO","Sacramento","Cosumnes River Preserve"
"178","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43184,38.275787,"California",2021,1,"United States of America","OBS1058647036","CLO","Sacramento","Desmond Rd."
"179","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.1517,37.641933,"California",2021,1,"United States of America","OBS1052344750","CLO","Alameda","Hayward Regional Shoreline"
"180","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.076164,33.98721,"California",2021,1,"United States of America","OBS1048731074","CLO","Los Angeles","San Gabriel River--north of Mines Ave."
"181","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.045135,33.696514,"California",2021,1,"United States of America","OBS1048769992","CLO","Orange","Bolsa Chica--walkbridge/inner bay"
"182","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.08245,33.981018,"California",2021,1,"United States of America","OBS1053873352","CLO","Los Angeles","San Gabriel Coastal Basin Spreading Grounds"
"183","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27245,33.003563,"California",2021,1,"United States of America","OBS1054468540","CLO","San Diego","San Elijo Lagoon--Rios Ave. entrance"
"184","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.22285,32.804283,"California",2021,1,"United States of America","OBS1059528840","CLO","San Diego","Mission Bay--Rose Creek"
"185","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.87462,39.551548,"California",2021,1,"United States of America","OBS1052453356","CLO","Butte","Nelson Rd--West of Nelson"
"186","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.07482,37.529835,"California",2021,1,"United States of America","OBS1043895585","CLO","Alameda","Don Edwards NWR--Tidelands Trail"
"187","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43184,38.275787,"California",2021,1,"United States of America","OBS1052863851","CLO","Sacramento","Desmond Rd."
"188","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.314766,37.890327,"California",2021,1,"United States of America","OBS1050750675","CLO","Alameda","McLaughlin Eastshore SP--Albany access"
"189","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.06166,33.710773,"California",2021,1,"United States of America","OBS1056741175","CLO","Orange","Bolsa Chica--Interpretive Center/Bolsa Bay"
"190","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.1517,37.641933,"California",2021,1,"United States of America","OBS1060020420","CLO","Alameda","Hayward Regional Shoreline"
"191","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.38379,37.723732,"California",2021,1,"United States of America","OBS1044697022","CLO","San Francisco","Candlestick SRA--Yosemite Slough restoration"
"192","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.22184,32.759228,"California",2021,1,"United States of America","OBS1047785032","CLO","San Diego","San Diego River--estuary (Old Sea World Dr.)"
"193","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27737,33.006096,"California",2021,1,"United States of America","OBS1051598113","CLO","San Diego","San Elijo Lagoon--west of tracks"
"194","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1050241463","CLO","Orange","Bolsa Chica Ecological Reserve"
"195","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.0875,37.553764,"California",2021,1,"United States of America","OBS1052974401","CLO","Alameda","Coyote Hills Regional Park"
"196","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.12061,37.45331,"California",2021,1,"United States of America","OBS1058611450","CLO","Santa Clara","San Francisquito Creek Trail--Geng Rd. (SCL Co.)"
"197","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.624794,37.177708,"California",2021,1,"United States of America","OBS1050460174","CLO","Merced","Merced National Wildlife Refuge, Merced US-CA 37.17771, -120.62479"
"198","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43949,38.265823,"California",2021,1,"United States of America","OBS1041772351","CLO","Sacramento","Cosumnes River Preserve"
"199","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.18713,39.429447,"California",2021,1,"United States of America","OBS1042430163","CLO","Glenn","Sacramento National Wildlife Refuge"
"200","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.8756,34.4136,"California",2021,1,"United States of America","OBS1050342046","CLO","Santa Barbara","Devereux Slough"
"201","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.05078,39.185154,"California",2021,1,"United States of America","OBS1041730320","CLO","Colusa","Colusa NWR--Auto Tour Route"
"202","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43949,38.265823,"California",2021,1,"United States of America","OBS1041734830","CLO","Sacramento","Cosumnes River Preserve"
"203","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.093605,33.756493,"California",2021,1,"United States of America","OBS1044338302","CLO","Orange","Los Alamitos Retarding Basin"
"204","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.34077,36.732655,"California",2021,1,"United States of America","OBS1043302422","CLO","Fresno","Mendota WMA--Whitesbridge Ave. entrance"
"205","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.51554,37.93353,"California",2021,1,"United States of America","OBS1041238478","CLO","Marin","Shorebird Marsh overlook"
"206","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.34328,33.82865,"California",2021,1,"United States of America","OBS1045888421","CLO","Los Angeles","Madrona Marsh"
"207","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.6823,34.033386,"California",2021,1,"United States of America","OBS1046379771","CLO","Los Angeles","Malibu Lagoon"
"208","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.83614,39.32288,"California",2021,1,"United States of America","OBS1042865104","CLO","Butte","Gray Lodge Wildlife Area"
"209","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.10624,32.58814,"California",2021,1,"United States of America","OBS1042485020","CLO","San Diego","Bayshore Bikeway--13th Street"
"210","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.41605,35.646835,"California",2021,1,"United States of America","OBS1043544951","CLO","Kern","Lake Isabella--Kissack Cove"
"211","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.25007,37.521053,"California",2021,1,"United States of America","OBS1046414442","CLO","San Mateo","Nob Hill Pond"
"212","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.620804,38.55179,"California",2021,1,"United States of America","OBS1043524514","CLO","Yolo","Yolo Bypass Wildlife Area"
"213","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.78,37.19,"California",2021,1,"United States of America","OBS1043690295","CLO","Merced","San Luis NWR--Waterfowl Tour Route"
"214","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.620804,38.55179,"California",2021,1,"United States of America","OBS1057207500","CLO","Yolo","Yolo Bypass Wildlife Area"
"215","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.045135,33.696514,"California",2021,1,"United States of America","OBS1042662010","CLO","Orange","Bolsa Chica--walkbridge/inner bay"
"216","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.61861,38.539284,"California",2021,1,"United States of America","OBS1059714079","CLO","Yolo","Yolo Bypass Wildlife Area"
